Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.90%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1768498589,20,,Aggregated,9.6,4.8,31,32,33,34,40,54,66,69,100,100,100,608,303,31,33.41712072,26.6882,102.0843,84.74671053
,,,,,,,,,,,,,,,,,,,,,,,
1768498590,20,,Aggregated,9.9,4.7,31,32,33,34,40,53,66,69,100,100,100,621,310,31,33.37014944,26.6882,102.0843,84.87600644
,,,,,,,,,,,,,,,,,,,,,,,
1768498591,20,,Aggregated,9.7,4.9,31,32,33,35,40,53,66,69,100,100,100,625,312,31,33.36928816,26.6882,102.0843,84.8768
,,,,,,,,,,,,,,,,,,,,,,,
1768498592,20,,Aggregated,9.8,4.9,31,32,33,35,40,53,66,69,100,100,100,637,318,31,33.33469137,26.6882,102.0843,84.87912088
,,,,,,,,,,,,,,,,,,,,,,,
1768498593,20,,Aggregated,9.9,5,31,32,34,35,40,51,66,69,100,100,100,650,324,31,33.37564277,26.6882,102.0843,84.76307692
,,,,,,,,,,,,,,,,,,,,,,,
1768498594,20,,Aggregated,9.9,4.8,31,32,34,35,40,51,65,69,100,100,100,659,329,31,33.36950167,26.6882,102.0843,84.8831563
,,,,,,,,,,,,,,,,,,,,,,,
1768498595,20,,Aggregated,9.9,5.1,31,32,34,35,40,51,65,69,100,100,100,668,335,31,33.39502365,26.6882,102.0843,85.23053892
,,,,,,,,,,,,,,,,,,,,,,,
1768498596,20,,Aggregated,10.1,5,31,32,34,35,40,51,65,69,100,100,100,676,337,31,33.39719038,26.6882,102.0843,84.77218935
,,,,,,,,,,,,,,,,,,,,,,,
1768498597,20,,Aggregated,9.4,4.7,31,32,34,35,40,50,65,69,100,100,100,685,343,31,33.40689693,26.6882,102.0843,85.11240876
,,,,,,,,,,,,,,,,,,,,,,,
1768498598,20,,Aggregated,9.5,4.9,31,32,34,35,40,50,65,69,100,100,100,694,349,31,33.40821297,26.6882,102.0843,85.44380403
,,,,,,,,,,,,,,,,,,,,,,,
1768498599,20,,Aggregated,9.7,4.9,31,32,34,35,41,51,65,69,100,100,100,704,352,31,33.49226591,26.6882,102.0843,85
,,,,,,,,,,,,,,,,,,,,,,,
1768498600,20,,Aggregated,9.6,4.9,31,32,34,35,41,51,65,69,100,100,100,716,358,31,33.48853017,26.6882,102.0843,85
,,,,,,,,,,,,,,,,,,,,,,,
1768498601,20,,Aggregated,9.7,4.8,31,32,34,35,41,51,65,69,100,100,100,723,363,31,33.52479751,26.6882,102.0843,85.31950207
,,,,,,,,,,,,,,,,,,,,,,,
1768498602,20,,Aggregated,9.5,4.8,31,32,34,35,41,51,65,69,100,100,100,732,366,31,33.51172883,26.6882,102.0843,85
,,,,,,,,,,,,,,,,,,,,,,,
1768498603,20,,Aggregated,9.6,5,31,32,34,35,41,51,65,69,100,100,100,744,373,31,33.52643481,26.6882,102.0843,85.20698925
,,,,,,,,,,,,,,,,,,,,,,,
1768498604,20,,Aggregated,9.4,4.8,31,32,34,35,41,51,64,69,100,100,100,753,379,31,33.51428473,26.6882,102.0843,85.51128818
,,,,,,,,,,,,,,,,,,,,,,,
1768498605,20,,Aggregated,9.5,4.7,31,32,34,35,41,50,64,69,100,100,100,762,382,31,33.47535381,26.6882,102.0843,85.20209974
,,,,,,,,,,,,,,,,,,,,,,,
1768498606,20,,Aggregated,9.2,4.6,31,32,34,35,41,50,64,69,100,100,100,773,387,31,33.45254204,26.6882,102.0843,85.0996119
,,,,,,,,,,,,,,,,,,,,,,,
1768498607,20,,Aggregated,9.7,5,31,32,34,35,41,50,64,69,100,100,100,781,392,31,33.48714533,26.6882,102.0843,85.29577465
,,,,,,,,,,,,,,,,,,,,,,,
1768498608,20,,Aggregated,9.6,4.8,31,32,34,35,41,51,64,69,100,100,100,793,396,31,33.51307087,26.6882,102.0843,84.90290038
,,,,,,,,,,,,,,,,,,,,,,,
1768498609,20,,Aggregated,9.8,5.1,31,32,34,35,41,51,64,67,100,100,100,802,401,31,33.51879975,26.6882,102.0843,85
,,,,,,,,,,,,,,,,,,,,,,,
1768498610,20,,Aggregated,9.3,4.7,31,32,34,35,41,51,64,67,100,100,100,811,406,31,33.47607448,26.6882,102.0843,85.09494451
,,,,,,,,,,,,,,,,,,,,,,,
1768498611,20,,Aggregated,9.4,4.8,31,32,34,35,41,51,64,67,100,100,100,823,412,31,33.50676817,26.6882,102.0843,85.09356015
,,,,,,,,,,,,,,,,,,,,,,,
1768498612,20,,Aggregated,9.8,5,31,32,34,35,41,51,64,67,100,100,100,831,417,31,33.4862355,26.6882,102.0843,85.27797834
,,,,,,,,,,,,,,,,,,,,,,,
1768498613,20,,Aggregated,9.5,4.6,31,32,34,35,41,50,64,67,100,100,100,842,422,31,33.46699086,26.6882,102.0843,85.18289786
,,,,,,,,,,,,,,,,,,,,,,,
1768498614,20,,Aggregated,9.9,5,31,32,34,35,41,50,64,67,100,100,100,852,428,31,33.48876279,26.6882,102.0843,85.36150235
,,,,,,,,,,,,,,,,,,,,,,,
1768498615,20,,Aggregated,9.7,4.9,31,32,34,35,41,50,64,67,100,100,100,861,431,31,33.51398804,26.6882,102.0843,85.08943089
,,,,,,,,,,,,,,,,,,,,,,,
1768498616,20,,Aggregated,9.9,5,31,32,34,35,42,51,64,67,100,100,100,872,438,31,33.50749014,26.6882,102.0843,85.35321101
,,,,,,,,,,,,,,,,,,,,,,,
1768498617,20,,Aggregated,9.7,5,31,32,34,35,42,50,64,67,100,100,100,886,445,31,33.51598251,26.6882,102.0843,85.3476298
,,,,,,,,,,,,,,,,,,,,,,,
1768498618,20,,Aggregated,10,5.1,31,32,34,35,42,51,64,67,100,100,100,893,448,31,33.51543639,26.6882,102.0843,85.25867861
,,,,,,,,,,,,,,,,,,,,,,,
1768498619,20,,Aggregated,9.7,4.8,31,32,34,35,42,50,64,67,100,100,100,903,455,31,33.48930819,26.6882,102.0843,85.59689922
,,,,,,,,,,,,,,,,,,,,,,,
1768498620,20,,Aggregated,10.5,5.4,31,32,34,35,42,52,64,67,100,100,100,912,459,31,33.56508311,26.6492,102.0843,85.50657895
,,,,,,,,,,,,,,,,,,,,,,,
1768498621,20,,Aggregated,9.8,5,31,32,34,35,42,52,64,67,100,100,100,924,466,31,33.55486277,26.6492,102.0843,85.66666667
,,,,,,,,,,,,,,,,,,,,,,,
1768498622,20,,Aggregated,10.2,5.2,31,32,34,35,42,53,64,67,100,100,100,934,470,31,33.58720974,26.6492,102.0843,85.49464668
,,,,,,,,,,,,,,,,,,,,,,,
1768498623,20,,Aggregated,10,5.3,31,32,34,35,43,53,64,67,100,100,100,942,474,31,33.66993227,26.6492,102.0843,85.49044586
,,,,,,,,,,,,,,,,,,,,,,,
1768498624,20,,Aggregated,10,5.2,31,32,34,35,43,53,64,67,100,100,100,953,480,31,33.68381039,26.6492,102.0843,85.56558237
,,,,,,,,,,,,,,,,,,,,,,,
1768498625,20,,Aggregated,10.1,5.2,31,32,34,35,43,53,64,67,100,100,100,960,484,31,33.69777156,26.6492,102.0843,85.64166667
